"gene_compare","fc_mean","p_mean","support_n","final","Confidence(%)"
"ENSG00000132740 HCC1395/HCC1395BL",1.63764627734242,0,8,"non-DEG",100
"ENSG00000132749 HCC1395/HCC1395BL",20.9260726824999,0,8,"up-regulate",100
"ENSG00000132763 HCC1395/HCC1395BL",1.05538406908751,7.4705617800915e-20,8,"non-DEG",100
"ENSG00000132768 HCC1395/HCC1395BL",0.891565447486027,3.09160231027418e-90,8,"non-DEG",100
"ENSG00000132773 HCC1395/HCC1395BL",0.874106561005521,7.5225414756583e-123,8,"non-DEG",100
"ENSG00000132780 HCC1395/HCC1395BL",0.979907209531663,1.47549136123055e-21,8,"non-DEG",100
"ENSG00000132781 HCC1395/HCC1395BL",0.676168953185102,1.11250289109957e-208,8,"non-DEG",100
"ENSG00000132792 HCC1395/HCC1395BL",0.885845684084981,1.55140365164286e-134,8,"non-DEG",100
"ENSG00000132793 HCC1395/HCC1395BL",6.84135668429254,0,8,"up-regulate",100
"ENSG00000132819 HCC1395/HCC1395BL",0.121858638250457,0,8,"down-regulate",100
"ENSG00000132823 HCC1395/HCC1395BL",1.86549612286347,0,8,"non-DEG",100
"ENSG00000132824 HCC1395/HCC1395BL",3.4394710344544,0,8,"up-regulate",100
"ENSG00000132825 HCC1395/HCC1395BL",1.33516597964248,3.45307429825475e-237,8,"non-DEG",100
"ENSG00000132842 HCC1395/HCC1395BL",0.720517208249801,0,8,"non-DEG",100
"ENSG00000132846 HCC1395/HCC1395BL",0.357719725494121,0,8,"down-regulate",100
"ENSG00000132849 HCC1395/HCC1395BL",1.16190668414142,9.99395534161995e-218,8,"non-DEG",100
"ENSG00000132879 HCC1395/HCC1395BL",3.2124941970748,0,8,"up-regulate",100
"ENSG00000132881 HCC1395/HCC1395BL",1.0921177561098,6.23710634600348e-10,8,"non-DEG",100
"ENSG00000132906 HCC1395/HCC1395BL",0.888083304467474,1.93171076546292e-36,8,"non-DEG",100
"ENSG00000132912 HCC1395/HCC1395BL",2.57757315404067,0,8,"up-regulate",100
"ENSG00000132950 HCC1395/HCC1395BL",1.94429343123129,0,6,"non-DEG",75
"ENSG00000132952 HCC1395/HCC1395BL",0.975450340786399,3.04917169200563e-24,8,"non-DEG",100
"ENSG00000132953 HCC1395/HCC1395BL",0.938084850062584,2.03118951227627e-97,8,"non-DEG",100
"ENSG00000132963 HCC1395/HCC1395BL",0.546701330577777,0,7.5,"non-DEG",93.75
"ENSG00000132964 HCC1395/HCC1395BL",0.483484424652117,0,6.25,"down-regulate",78.125
"ENSG00000133027 HCC1395/HCC1395BL",2.95259603072321,0,8,"up-regulate",100
"ENSG00000133028 HCC1395/HCC1395BL",0.75952644769272,2.781342323134e-309,8,"non-DEG",100
"ENSG00000133030 HCC1395/HCC1395BL",1.90424798044522,0,7.5,"non-DEG",93.75
"ENSG00000133048 HCC1395/HCC1395BL",115.877580626799,0,8,"up-regulate",100
"ENSG00000133056 HCC1395/HCC1395BL",0.333655228451826,0,8,"down-regulate",100
"ENSG00000133059 HCC1395/HCC1395BL",3.37163851230926,0,8,"up-regulate",100
"ENSG00000133065 HCC1395/HCC1395BL",17.9590828103163,0,8,"up-regulate",100
"ENSG00000133069 HCC1395/HCC1395BL",1.25423523160877,4.9362959922542e-102,8,"non-DEG",100
"ENSG00000133101 HCC1395/HCC1395BL",0.00753226283151411,0,8,"down-regulate",100
"ENSG00000133103 HCC1395/HCC1395BL",1.36432106492598,2.53033867034703e-277,8,"non-DEG",100
"ENSG00000133104 HCC1395/HCC1395BL",1.1507173882648,6.8230511299603e-209,8,"non-DEG",100
"ENSG00000133111 HCC1395/HCC1395BL",0.577345223124488,2.83443930756512e-294,6.66666666666667,"non-DEG",83.3333333333333
"ENSG00000133112 HCC1395/HCC1395BL",1.1824876024468,1.48009465441211e-295,8,"non-DEG",100
"ENSG00000133114 HCC1395/HCC1395BL",1.26817991103904,1.27474962998928e-278,8,"non-DEG",100
"ENSG00000133119 HCC1395/HCC1395BL",0.970753504053113,4.15634786030081e-24,8,"non-DEG",100
"ENSG00000133121 HCC1395/HCC1395BL",2.52240205083758,0,8,"up-regulate",100
"ENSG00000133131 HCC1395/HCC1395BL",0.323576536911528,0,8,"down-regulate",100
"ENSG00000133138 HCC1395/HCC1395BL",1.14076598515063,4.4659191980467e-89,8,"non-DEG",100
"ENSG00000133193 HCC1395/HCC1395BL",1.37451702935368,5.5626846731821e-309,8,"non-DEG",100
"ENSG00000133195 HCC1395/HCC1395BL",1.02581477529231,3.75775969988758e-31,8,"non-DEG",100
"ENSG00000133216 HCC1395/HCC1395BL",141.344015287159,0,8,"up-regulate",100
"ENSG00000133226 HCC1395/HCC1395BL",1.02446689474738,6.29145504491625e-13,8,"non-DEG",100
"ENSG00000133243 HCC1395/HCC1395BL",1.02449686902464,1.3558670219647e-24,8,"non-DEG",100
"ENSG00000133247 HCC1395/HCC1395BL",1.24258607258427,8.23329633547393e-62,8,"non-DEG",100
"ENSG00000133250 HCC1395/HCC1395BL",1.46251986695037,3.899746507027e-204,8,"non-DEG",100
"ENSG00000133265 HCC1395/HCC1395BL",1.17790887396134,2.42577171706755e-127,8,"non-DEG",100
"ENSG00000133275 HCC1395/HCC1395BL",0.897840709023503,3.37422808340565e-162,8,"non-DEG",100
"ENSG00000133302 HCC1395/HCC1395BL",0.358559324892031,0,8,"down-regulate",100
"ENSG00000133313 HCC1395/HCC1395BL",0.0706590940946149,0,8,"down-regulate",100
"ENSG00000133315 HCC1395/HCC1395BL",2.44329995369475,0,8,"up-regulate",100
"ENSG00000133316 HCC1395/HCC1395BL",1.93053240984041,0,4.66666666666667,"up-regulate",58.3333333333333
"ENSG00000133318 HCC1395/HCC1395BL",3.9858361000692,0,8,"up-regulate",100
"ENSG00000133321 HCC1395/HCC1395BL",6.53107953216868,0,8,"up-regulate",100
"ENSG00000133393 HCC1395/HCC1395BL",3.72886813129224,0,8,"up-regulate",100
"ENSG00000133398 HCC1395/HCC1395BL",1.80925638115623,0,8,"non-DEG",100
"ENSG00000133422 HCC1395/HCC1395BL",2.84520832892247,0,8,"up-regulate",100
"ENSG00000133460 HCC1395/HCC1395BL",5.96674120172229,0,8,"up-regulate",100
"ENSG00000133466 HCC1395/HCC1395BL",1.59175203236806,0,7.66666666666667,"non-DEG",95.8333333333333
"ENSG00000133597 HCC1395/HCC1395BL",0.796159940662083,1.28442309026438e-181,8,"non-DEG",100
"ENSG00000133606 HCC1395/HCC1395BL",1.36851864550478,0,8,"non-DEG",100
"ENSG00000133619 HCC1395/HCC1395BL",0.984830816561344,1.33888852435087e-11,8,"non-DEG",100
"ENSG00000133627 HCC1395/HCC1395BL",11.7364968937109,0,8,"up-regulate",100
"ENSG00000133639 HCC1395/HCC1395BL",0.354047239631479,0,8,"down-regulate",100
"ENSG00000133641 HCC1395/HCC1395BL",0.607638728226217,0,8,"non-DEG",100
"ENSG00000133657 HCC1395/HCC1395BL",0.986171768503649,4.52239873053749e-23,8,"non-DEG",100
"ENSG00000133678 HCC1395/HCC1395BL",1.23219927612458,2.07934059139451e-109,8,"non-DEG",100
"ENSG00000133687 HCC1395/HCC1395BL",1.23506324966009,3.5215474563655e-308,8,"non-DEG",100
"ENSG00000133703 HCC1395/HCC1395BL",0.885344615255746,1.14105056986618e-105,8,"non-DEG",100
"ENSG00000133704 HCC1395/HCC1395BL",0.717320082583719,0,8,"non-DEG",100
"ENSG00000133706 HCC1395/HCC1395BL",1.45467540039594,0,8,"non-DEG",100
"ENSG00000133731 HCC1395/HCC1395BL",0.36451123794444,0,8,"down-regulate",100
"ENSG00000133739 HCC1395/HCC1395BL",1.68161162444849,1.85422821547394e-309,8,"non-DEG",100
"ENSG00000133740 HCC1395/HCC1395BL",0.291786718269261,0,8,"down-regulate",100
"ENSG00000133773 HCC1395/HCC1395BL",0.491250751323815,1.42138803302408e-299,5,"non-DEG",62.5
"ENSG00000133789 HCC1395/HCC1395BL",0.406682009182636,0,8,"down-regulate",100
"ENSG00000133794 HCC1395/HCC1395BL",0.664156135828581,1.85422821668263e-309,7.66666666666667,"non-DEG",95.8333333333333
"ENSG00000133805 HCC1395/HCC1395BL",0.0237523890829427,0,8,"down-regulate",100
"ENSG00000133818 HCC1395/HCC1395BL",0.229160755592306,0,8,"down-regulate",100
"ENSG00000133858 HCC1395/HCC1395BL",0.427656776744291,0,8,"down-regulate",100
"ENSG00000133872 HCC1395/HCC1395BL",1.80100962541428,0,7.5,"non-DEG",93.75
"ENSG00000133874 HCC1395/HCC1395BL",2.70758493825257,0,8,"up-regulate",100
"ENSG00000133884 HCC1395/HCC1395BL",1.83214665775807,0,7,"non-DEG",87.5
"ENSG00000133895 HCC1395/HCC1395BL",1.53062311993281,0,8,"non-DEG",100
"ENSG00000133935 HCC1395/HCC1395BL",1.58887671350436,1.39067117723532e-309,8,"non-DEG",100
"ENSG00000133943 HCC1395/HCC1395BL",2.23606281827535,0,7.25,"up-regulate",90.625
"ENSG00000133958 HCC1395/HCC1395BL",2.46326450914024,2.73753819350752e-282,7.33333333333333,"up-regulate",91.6666666666667
"ENSG00000133961 HCC1395/HCC1395BL",0.464535090040432,0,6.66666666666667,"down-regulate",83.3333333333333
"ENSG00000133983 HCC1395/HCC1395BL",0.494342849004851,5.88092092286019e-150,6,"down-regulate",75
"ENSG00000134001 HCC1395/HCC1395BL",0.842707381849276,2.78282493219623e-309,8,"non-DEG",100
"ENSG00000134014 HCC1395/HCC1395BL",0.818798118422081,6.61779127461865e-167,8,"non-DEG",100
"ENSG00000134030 HCC1395/HCC1395BL",16.4338415447978,0,8,"up-regulate",100
"ENSG00000134046 HCC1395/HCC1395BL",0.524462788145557,0,7,"non-DEG",87.5
"ENSG00000134049 HCC1395/HCC1395BL",1.45492983251537,1.03857542340154e-273,8,"non-DEG",100
"ENSG00000134057 HCC1395/HCC1395BL",0.581959440602978,0,8,"non-DEG",100
"ENSG00000134058 HCC1395/HCC1395BL",0.506811969056868,0,6,"down-regulate",75
"ENSG00000134070 HCC1395/HCC1395BL",0.798297283620603,1.40020943851748e-220,8,"non-DEG",100
"ENSG00000134086 HCC1395/HCC1395BL",1.1303344899804,6.2744490267153e-156,8,"non-DEG",100
"ENSG00000134107 HCC1395/HCC1395BL",0.434231606330057,0,8,"down-regulate",100
"ENSG00000134108 HCC1395/HCC1395BL",1.5236783853347,0,8,"non-DEG",100
"ENSG00000134109 HCC1395/HCC1395BL",0.290892543382913,0,8,"down-regulate",100
"ENSG00000134138 HCC1395/HCC1395BL",0.337353764111241,0,8,"down-regulate",100
"ENSG00000134146 HCC1395/HCC1395BL",0.786173636185871,5.19672203791077e-152,8,"non-DEG",100
"ENSG00000134152 HCC1395/HCC1395BL",0.466680870435182,0,7,"down-regulate",87.5
"ENSG00000134153 HCC1395/HCC1395BL",1.60067463670053,0,8,"non-DEG",100
"ENSG00000134183 HCC1395/HCC1395BL",0.48555266379832,1.49002659559403e-125,5.5,"non-DEG",68.75
"ENSG00000134186 HCC1395/HCC1395BL",0.478421623254082,0,7,"down-regulate",87.5
"ENSG00000134215 HCC1395/HCC1395BL",19.1722274806892,0,8,"up-regulate",100
"ENSG00000134222 HCC1395/HCC1395BL",1.23258183216737,1.81545209738902e-241,8,"non-DEG",100
"ENSG00000134242 HCC1395/HCC1395BL",0.419411478570226,0,8,"down-regulate",100
"ENSG00000134243 HCC1395/HCC1395BL",0.26842373533923,0,8,"down-regulate",100
"ENSG00000134245 HCC1395/HCC1395BL",0.958041402939889,1.34578795501654e-14,8,"non-DEG",100
"ENSG00000134247 HCC1395/HCC1395BL",0.119919395038787,0,8,"down-regulate",100
"ENSG00000134248 HCC1395/HCC1395BL",0.575255545757335,0,8,"non-DEG",100
"ENSG00000134250 HCC1395/HCC1395BL",7.30348174578752,0,8,"up-regulate",100
"ENSG00000134255 HCC1395/HCC1395BL",0.229592311016042,0,8,"down-regulate",100
"ENSG00000134262 HCC1395/HCC1395BL",0.389136198537113,0,8,"down-regulate",100
"ENSG00000134265 HCC1395/HCC1395BL",0.96038011581886,2.26222174893733e-19,8,"non-DEG",100
"ENSG00000134278 HCC1395/HCC1395BL",1.30456718204638,4.01395214407823e-260,8,"non-DEG",100
"ENSG00000134283 HCC1395/HCC1395BL",0.532758290320418,0,6.5,"non-DEG",81.25
"ENSG00000134285 HCC1395/HCC1395BL",1.24914262083854,7.8699901112299e-170,8,"non-DEG",100
"ENSG00000134287 HCC1395/HCC1395BL",0.509918306280993,0,4.33333333333333,"down-regulate",54.1666666666667
"ENSG00000134291 HCC1395/HCC1395BL",0.655223060812273,0,8,"non-DEG",100
"ENSG00000134294 HCC1395/HCC1395BL",1.7745162196471,0,8,"non-DEG",100
"ENSG00000134297 HCC1395/HCC1395BL",0.621427902623513,1.26049439418756e-226,8,"non-DEG",100
"ENSG00000134313 HCC1395/HCC1395BL",2.18960586357871,0,7.33333333333333,"up-regulate",91.6666666666667
"ENSG00000134317 HCC1395/HCC1395BL",39.7986960344753,0,8,"up-regulate",100
"ENSG00000134318 HCC1395/HCC1395BL",1.18248852002681,7.61634671144475e-210,8,"non-DEG",100
"ENSG00000134321 HCC1395/HCC1395BL",1.0682958452511,1.52391749973867e-13,8,"non-DEG",100
"ENSG00000134324 HCC1395/HCC1395BL",0.481380421845078,0,7.25,"down-regulate",90.625
"ENSG00000134326 HCC1395/HCC1395BL",0.591873303192363,6.4425988457608e-117,8,"non-DEG",100
"ENSG00000134333 HCC1395/HCC1395BL",0.52408595694432,0,8,"non-DEG",100
"ENSG00000134352 HCC1395/HCC1395BL",0.835187935582894,3.6180675932836e-110,8,"non-DEG",100
"ENSG00000134369 HCC1395/HCC1395BL",23.5245972538374,0,8,"up-regulate",100
"ENSG00000134371 HCC1395/HCC1395BL",2.04863333614681,0,5.33333333333333,"up-regulate",66.6666666666667
"ENSG00000134375 HCC1395/HCC1395BL",1.26249334281874,3.8540650977651e-251,8,"non-DEG",100
"ENSG00000134419 HCC1395/HCC1395BL",1.58823647527724,1.19369575614885e-217,6.5,"non-DEG",81.25
"ENSG00000134440 HCC1395/HCC1395BL",2.51919974836765,0,8,"up-regulate",100
"ENSG00000134444 HCC1395/HCC1395BL",0.511376993015104,0,5,"non-DEG",62.5
"ENSG00000134452 HCC1395/HCC1395BL",0.727136939554497,0,8,"non-DEG",100
"ENSG00000134453 HCC1395/HCC1395BL",0.595974014520095,0,8,"non-DEG",100
"ENSG00000134461 HCC1395/HCC1395BL",0.573780836826552,1.85422821588485e-309,7.66666666666667,"non-DEG",95.8333333333333
"ENSG00000134463 HCC1395/HCC1395BL",2.34633160170589,2.39378801835317e-204,6.66666666666667,"up-regulate",83.3333333333333
"ENSG00000134470 HCC1395/HCC1395BL",0.178531788017164,0,8,"down-regulate",100
"ENSG00000134490 HCC1395/HCC1395BL",1.77638892426392,0,8,"non-DEG",100
"ENSG00000134504 HCC1395/HCC1395BL",3.98180142284379,0,8,"up-regulate",100
"ENSG00000134508 HCC1395/HCC1395BL",2.28927966336312,0,7.66666666666667,"up-regulate",95.8333333333333
"ENSG00000134516 HCC1395/HCC1395BL",0.00163117715210822,0,8,"down-regulate",100
"ENSG00000134533 HCC1395/HCC1395BL",1.75784819388302,0,8,"non-DEG",100
"ENSG00000134539 HCC1395/HCC1395BL",13.9714414779793,0,8,"up-regulate",100
"ENSG00000134574 HCC1395/HCC1395BL",0.0473188140982912,0,8,"down-regulate",100
"ENSG00000134575 HCC1395/HCC1395BL",1.91205821802606,1.09663469752644e-297,7.66666666666667,"non-DEG",95.8333333333333
"ENSG00000134597 HCC1395/HCC1395BL",1.20218758120952,7.95436978851111e-159,8,"non-DEG",100
"ENSG00000134627 HCC1395/HCC1395BL",0.0679810494835662,0,8,"down-regulate",100
"ENSG00000134644 HCC1395/HCC1395BL",1.83242437426411,0,8,"non-DEG",100
"ENSG00000134684 HCC1395/HCC1395BL",0.5937899403452,0,8,"non-DEG",100
"ENSG00000134690 HCC1395/HCC1395BL",0.233924912352558,0,8,"down-regulate",100
"ENSG00000134697 HCC1395/HCC1395BL",0.694638851159664,0,8,"non-DEG",100
"ENSG00000134698 HCC1395/HCC1395BL",1.89252064535237,0,7,"non-DEG",87.5
"ENSG00000134709 HCC1395/HCC1395BL",0.143197399666785,0,8,"down-regulate",100
"ENSG00000134716 HCC1395/HCC1395BL",0.0614492363030869,0,8,"down-regulate",100
"ENSG00000134717 HCC1395/HCC1395BL",1.33893008603228,1.14213286938666e-299,8,"non-DEG",100
"ENSG00000134744 HCC1395/HCC1395BL",0.936225937750394,6.76600329185641e-23,8,"non-DEG",100
"ENSG00000134748 HCC1395/HCC1395BL",0.647787167504013,0,8,"non-DEG",100
"ENSG00000134755 HCC1395/HCC1395BL",27.5444798878777,0,8,"up-regulate",100
"ENSG00000134759 HCC1395/HCC1395BL",1.13225783331055,2.08390983043174e-201,8,"non-DEG",100
"ENSG00000134762 HCC1395/HCC1395BL",33.714916698126,0,8,"up-regulate",100
"ENSG00000134769 HCC1395/HCC1395BL",0.00494270155263338,0,8,"down-regulate",100
"ENSG00000134775 HCC1395/HCC1395BL",0.0183242729806246,0,8,"down-regulate",100
"ENSG00000134779 HCC1395/HCC1395BL",1.73478084458893,0,7.66666666666667,"non-DEG",95.8333333333333
"ENSG00000134809 HCC1395/HCC1395BL",0.574628224956663,1.16754914075948e-231,8,"non-DEG",100
"ENSG00000134815 HCC1395/HCC1395BL",1.34148539609392,5.66595080483963e-255,8,"non-DEG",100
"ENSG00000134825 HCC1395/HCC1395BL",1.6487037925464,7.452912120298e-285,7,"non-DEG",87.5
"ENSG00000134851 HCC1395/HCC1395BL",1.11853114598219,8.80360619701742e-300,8,"non-DEG",100
"ENSG00000134852 HCC1395/HCC1395BL",1.15255695909656,3.88566171001071e-159,8,"non-DEG",100
"ENSG00000134853 HCC1395/HCC1395BL",24.4323091436655,0,8,"up-regulate",100
"ENSG00000134864 HCC1395/HCC1395BL",0.146582466435794,0,8,"down-regulate",100
"ENSG00000134874 HCC1395/HCC1395BL",1.73754874035954,0,8,"non-DEG",100
"ENSG00000134882 HCC1395/HCC1395BL",3.10502099941396,0,8,"up-regulate",100
"ENSG00000134884 HCC1395/HCC1395BL",0.380769631974365,0,8,"down-regulate",100
"ENSG00000134897 HCC1395/HCC1395BL",0.409444637442946,0,7.66666666666667,"down-regulate",95.8333333333333
"ENSG00000134899 HCC1395/HCC1395BL",0.634041363901446,1.59376443214501e-256,8,"non-DEG",100
"ENSG00000134900 HCC1395/HCC1395BL",0.488467982687206,0,4.66666666666667,"down-regulate",58.3333333333333
"ENSG00000134901 HCC1395/HCC1395BL",1.0708366227231,3.87264735306143e-67,8,"non-DEG",100
"ENSG00000134905 HCC1395/HCC1395BL",0.525031041025786,0,7,"non-DEG",87.5
"ENSG00000134909 HCC1395/HCC1395BL",11.9740500748144,0,8,"up-regulate",100
"ENSG00000134910 HCC1395/HCC1395BL",2.10669315783145,0,5.66666666666667,"up-regulate",70.8333333333333
"ENSG00000134954 HCC1395/HCC1395BL",0.527965309716212,0,7.5,"non-DEG",93.75
"ENSG00000134955 HCC1395/HCC1395BL",0.102989164445561,0,8,"down-regulate",100
"ENSG00000134970 HCC1395/HCC1395BL",1.3263031227664,3.88292319325275e-187,8,"non-DEG",100
"ENSG00000134987 HCC1395/HCC1395BL",0.460883312161281,0,8,"down-regulate",100
"ENSG00000135002 HCC1395/HCC1395BL",0.680720653269493,5.84707662356795e-284,8,"non-DEG",100
"ENSG00000135018 HCC1395/HCC1395BL",1.32216908449549,2.78134232313425e-309,8,"non-DEG",100
"ENSG00000135040 HCC1395/HCC1395BL",0.826360387322995,1.09180695095442e-180,8,"non-DEG",100
"ENSG00000135045 HCC1395/HCC1395BL",0.315001050929112,0,8,"down-regulate",100
"ENSG00000135046 HCC1395/HCC1395BL",574.942096041558,0,8,"up-regulate",100
"ENSG00000135048 HCC1395/HCC1395BL",79.6837998708466,0,8,"up-regulate",100
"ENSG00000135049 HCC1395/HCC1395BL",0.268552116249993,0,8,"down-regulate",100
"ENSG00000135052 HCC1395/HCC1395BL",1.63180060049998,0,8,"non-DEG",100
"ENSG00000135063 HCC1395/HCC1395BL",0.110431153473709,0,8,"down-regulate",100
"ENSG00000135069 HCC1395/HCC1395BL",0.822742183923731,0,8,"non-DEG",100
"ENSG00000135070 HCC1395/HCC1395BL",1.36499108492947,7.67431333404677e-230,8,"non-DEG",100
"ENSG00000135074 HCC1395/HCC1395BL",0.664935197037301,0,8,"non-DEG",100
"ENSG00000135077 HCC1395/HCC1395BL",0.634606257813709,7.19660682122927e-82,7,"non-DEG",87.5
"ENSG00000135090 HCC1395/HCC1395BL",0.19929787841931,0,8,"down-regulate",100
"ENSG00000135093 HCC1395/HCC1395BL",1.3769655109329,1.97209675151904e-192,8,"non-DEG",100
"ENSG00000135108 HCC1395/HCC1395BL",1.20598984456012,6.42166532500848e-224,8,"non-DEG",100
"ENSG00000135114 HCC1395/HCC1395BL",3.6015207632424,0,8,"up-regulate",100
"ENSG00000135124 HCC1395/HCC1395BL",0.511388540078819,0,4.66666666666667,"non-DEG",58.3333333333333
"ENSG00000135127 HCC1395/HCC1395BL",0.0772926674819817,0,8,"down-regulate",100
"ENSG00000135148 HCC1395/HCC1395BL",0.406042355555203,0,8,"down-regulate",100
"ENSG00000135164 HCC1395/HCC1395BL",1.27040771339907,3.06409065233658e-224,8,"non-DEG",100
"ENSG00000135205 HCC1395/HCC1395BL",1.725659285771,2.96696825619902e-243,8,"non-DEG",100
"ENSG00000135241 HCC1395/HCC1395BL",1.78856834957509,0,8,"non-DEG",100
"ENSG00000135245 HCC1395/HCC1395BL",0.24023333155338,0,8,"down-regulate",100
"ENSG00000135250 HCC1395/HCC1395BL",1.35538769697814,0,8,"non-DEG",100
"ENSG00000135269 HCC1395/HCC1395BL",2.81199599831622,0,8,"up-regulate",100
"ENSG00000135272 HCC1395/HCC1395BL",1.55030144390971,0,8,"non-DEG",100
"ENSG00000135297 HCC1395/HCC1395BL",0.357872708456658,0,8,"down-regulate",100
"ENSG00000135314 HCC1395/HCC1395BL",1.14264274381812,1.60577553128363e-79,8,"non-DEG",100
"ENSG00000135315 HCC1395/HCC1395BL",0.204746077072848,0,8,"down-regulate",100
"ENSG00000135316 HCC1395/HCC1395BL",0.504955083308956,0,5.5,"non-DEG",68.75
"ENSG00000135334 HCC1395/HCC1395BL",0.356789182880122,0,8,"down-regulate",100
"ENSG00000135336 HCC1395/HCC1395BL",0.194439694725943,0,8,"down-regulate",100
"ENSG00000135338 HCC1395/HCC1395BL",2.18940247455764,5.32683366608883e-291,5.33333333333333,"up-regulate",66.6666666666667
"ENSG00000135341 HCC1395/HCC1395BL",0.40024099878636,0,8,"down-regulate",100
"ENSG00000135362 HCC1395/HCC1395BL",2.03139731632141,1.1613966490074e-250,4.66666666666667,"non-DEG",58.3333333333333
"ENSG00000135363 HCC1395/HCC1395BL",3.89995007123533,0,8,"up-regulate",100
"ENSG00000135365 HCC1395/HCC1395BL",0.619360520369596,0,8,"non-DEG",100
"ENSG00000135372 HCC1395/HCC1395BL",0.567118601322461,0,8,"non-DEG",100
"ENSG00000135378 HCC1395/HCC1395BL",0.103673131090203,0,8,"down-regulate",100
"ENSG00000135387 HCC1395/HCC1395BL",1.14465537401577,9.02952547531587e-176,8,"non-DEG",100
"ENSG00000135390 HCC1395/HCC1395BL",0.50235905734658,0,5.33333333333333,"down-regulate",66.6666666666667
"ENSG00000135392 HCC1395/HCC1395BL",0.6794039493267,1.18215721603005e-291,8,"non-DEG",100
"ENSG00000135404 HCC1395/HCC1395BL",3.97192932451126,0,8,"up-regulate",100
"ENSG00000135407 HCC1395/HCC1395BL",0.430321281947315,2.70420182092831e-241,8,"non-DEG",100
"ENSG00000135414 HCC1395/HCC1395BL",1.17099598769877,3.0677452912387e-144,8,"non-DEG",100
"ENSG00000135423 HCC1395/HCC1395BL",0.026159960060625,0,8,"down-regulate",100
"ENSG00000135424 HCC1395/HCC1395BL",1.4945303429208,1.46665363590696e-145,8,"non-DEG",100
"ENSG00000135436 HCC1395/HCC1395BL",0.513288335262969,4.41423162194845e-256,5,"down-regulate",62.5
"ENSG00000135437 HCC1395/HCC1395BL",0.647664704554113,3.07478052181889e-23,6.66666666666667,"non-DEG",83.3333333333333
"ENSG00000135439 HCC1395/HCC1395BL",0.0270359520221135,0,8,"down-regulate",100
"ENSG00000135441 HCC1395/HCC1395BL",0.571862816975759,3.72375261324337e-193,6.66666666666667,"non-DEG",83.3333333333333
"ENSG00000135446 HCC1395/HCC1395BL",0.791686624441792,2.547633642361e-257,8,"non-DEG",100
"ENSG00000135451 HCC1395/HCC1395BL",0.867046377283815,1.90020850316691e-85,8,"non-DEG",100
"ENSG00000135452 HCC1395/HCC1395BL",1.04941111515745,1.26757203413289e-20,8,"non-DEG",100
"ENSG00000135454 HCC1395/HCC1395BL",5.45455224236759,0,8,"up-regulate",100
"ENSG00000135457 HCC1395/HCC1395BL",1.13160568905144,1.4057304482798e-108,8,"non-DEG",100
"ENSG00000135469 HCC1395/HCC1395BL",0.801789446324838,3.91499594955855e-85,8,"non-DEG",100
"ENSG00000135473 HCC1395/HCC1395BL",0.595491184542405,0,8,"non-DEG",100
"ENSG00000135476 HCC1395/HCC1395BL",0.257074148629037,0,8,"down-regulate",100
"ENSG00000135480 HCC1395/HCC1395BL",3.41925799869867,0,8,"up-regulate",100
"ENSG00000135482 HCC1395/HCC1395BL",0.522396144190313,2.69718164215936e-298,6.66666666666667,"non-DEG",83.3333333333333
